Gmt time,Open,High,Low,Close,Volume
11.10.2012 00:00:00.000,1.60049,1.60536,1.59837,1.60434,114925.6094
12.10.2012 00:00:00.000,1.60439,1.60963,1.60181,1.60692,124894.2813
13.10.2012 00:00:00.000,1.60692,1.60692,1.60692,1.60692,0
14.10.2012 00:00:00.000,1.60682,1.60808,1.60553,1.60560,6247.73
15.10.2012 00:00:00.000,1.60560,1.60810,1.60204,1.60789,135101.0156
16.10.2012 00:00:00.000,1.60789,1.61333,1.60601,1.61258,137217.8438
17.10.2012 00:00:00.000,1.61259,1.61778,1.61147,1.61344,121542.7031
18.10.2012 00:00:00.000,1.61344,1.61700,1.60394,1.60545,121895.5781
19.10.2012 00:00:00.000,1.60545,1.60660,1.59949,1.59952,115811.1484
20.10.2012 00:00:00.000,1.59952,1.59952,1.59952,1.59952,0
21.10.2012 00:00:00.000,1.60064,1.60125,1.59899,1.59969,7188.5698
22.10.2012 00:00:00.000,1.59969,1.60519,1.59967,1.60200,113611.3281
23.10.2012 00:00:00.000,1.60199,1.60214,1.59130,1.59473,123587.9531
24.10.2012 00:00:00.000,1.59473,1.60475,1.59353,1.60290,138217.5156
25.10.2012 00:00:00.000,1.60291,1.61427,1.60260,1.61164,137282.5156
26.10.2012 00:00:00.000,1.61163,1.61405,1.60800,1.60902,123777.2031
27.10.2012 00:00:00.000,1.60902,1.60902,1.60902,1.60902,0
28.10.2012 00:00:00.000,1.61044,1.61206,1.60763,1.60852,7759.2798
29.10.2012 00:00:00.000,1.60857,1.60921,1.60060,1.60285,85101.2031
30.10.2012 00:00:00.000,1.60285,1.60854,1.60203,1.60724,91971.2266
31.10.2012 00:00:00.000,1.60724,1.61384,1.60678,1.61311,120216.9297
01.11.2012 00:00:00.000,1.61311,1.61745,1.61194,1.61322,115992.8281
02.11.2012 00:00:00.000,1.61322,1.61322,1.60074,1.60301,112304.1328
03.11.2012 00:00:00.000,1.60301,1.60301,1.60301,1.60301,0
04.11.2012 00:00:00.000,1.60191,1.60215,1.60035,1.60175,7746.6001
05.11.2012 00:00:00.000,1.60175,1.60385,1.59569,1.59840,103055.8906
06.11.2012 00:00:00.000,1.59839,1.60072,1.59640,1.59894,103842.1172
07.11.2012 00:00:00.000,1.59894,1.60418,1.59538,1.59756,141023.5625
08.11.2012 00:00:00.000,1.59755,1.60045,1.59286,1.59749,113847.3594
09.11.2012 00:00:00.000,1.59749,1.60188,1.58874,1.58930,117821.5391
10.11.2012 00:00:00.000,1.58930,1.58930,1.58930,1.58930,0
11.11.2012 00:00:00.000,1.58940,1.59055,1.58884,1.58913,10911.4502
12.11.2012 00:00:00.000,1.58913,1.59144,1.58637,1.58736,71109.3438
13.11.2012 00:00:00.000,1.58736,1.59149,1.58568,1.58741,112100.2031
14.11.2012 00:00:00.000,1.58740,1.59008,1.58375,1.58384,120539.7578
15.11.2012 00:00:00.000,1.58382,1.58788,1.58267,1.58644,114206.8438
16.11.2012 00:00:00.000,1.58645,1.59005,1.58352,1.58780,104017.4766
17.11.2012 00:00:00.000,1.58780,1.58780,1.58780,1.58780,0
18.11.2012 00:00:00.000,1.58788,1.59066,1.58780,1.58966,12332.3896
19.11.2012 00:00:00.000,1.58973,1.59229,1.58867,1.58920,94288.1094
20.11.2012 00:00:00.000,1.58921,1.59356,1.58915,1.59222,101308.1094
21.11.2012 00:00:00.000,1.59222,1.59688,1.58823,1.59675,104845.6875
22.11.2012 00:00:00.000,1.59675,1.59779,1.59183,1.59359,82366.8281
23.11.2012 00:00:00.000,1.59357,1.60507,1.59266,1.60285,91663.2969
24.11.2012 00:00:00.000,1.60285,1.60285,1.60285,1.60285,0
25.11.2012 00:00:00.000,1.60239,1.60372,1.60190,1.60291,11842.3096
26.11.2012 00:00:00.000,1.60290,1.60347,1.59960,1.60317,94218.0781
27.11.2012 00:00:00.000,1.60316,1.60558,1.60088,1.60186,109309.3281
28.11.2012 00:00:00.000,1.60189,1.60208,1.59618,1.60129,121813.0938
29.11.2012 00:00:00.000,1.60129,1.60477,1.60018,1.60368,113123.4531
30.11.2012 00:00:00.000,1.60368,1.60620,1.59885,1.60103,118403.5234
01.12.2012 00:00:00.000,1.60103,1.60103,1.60103,1.60103,0
02.12.2012 00:00:00.000,1.60039,1.60247,1.59978,1.60218,8706.8203
03.12.2012 00:00:00.000,1.60218,1.61155,1.60198,1.60962,101620.5703
04.12.2012 00:00:00.000,1.60962,1.61305,1.60840,1.60982,94298.2578
05.12.2012 00:00:00.000,1.60979,1.61177,1.60814,1.60908,104538.9297
06.12.2012 00:00:00.000,1.60908,1.61275,1.60351,1.60475,111624.7266
07.12.2012 00:00:00.000,1.60474,1.60603,1.60019,1.60369,108707.1563
08.12.2012 00:00:00.000,1.60369,1.60369,1.60369,1.60369,0
09.12.2012 00:00:00.000,1.60204,1.60394,1.60193,1.60343,13084.6396
10.12.2012 00:00:00.000,1.60342,1.60959,1.60135,1.60709,78924.4219
11.12.2012 00:00:00.000,1.60709,1.61217,1.60660,1.61170,95374.6094
12.12.2012 00:00:00.000,1.61170,1.61714,1.60949,1.61346,106077.7266
13.12.2012 00:00:00.000,1.61346,1.61527,1.60837,1.61126,107931.0391
14.12.2012 00:00:00.000,1.61124,1.61771,1.61029,1.61722,105529.0313
15.12.2012 00:00:00.000,1.61722,1.61722,1.61722,1.61722,0
16.12.2012 00:00:00.000,1.61794,1.61988,1.61462,1.61732,13543.9697
17.12.2012 00:00:00.000,1.61729,1.62159,1.61571,1.62032,108294.5313
18.12.2012 00:00:00.000,1.62028,1.62689,1.61950,1.62493,109129.7969
19.12.2012 00:00:00.000,1.62493,1.63061,1.62375,1.62500,123646.7578
20.12.2012 00:00:00.000,1.62500,1.62957,1.62439,1.62712,120479.6797
21.12.2012 00:00:00.000,1.62714,1.62729,1.61516,1.61718,138761.7813
22.12.2012 00:00:00.000,1.61718,1.61718,1.61718,1.61718,0
23.12.2012 00:00:00.000,1.61692,1.61701,1.61478,1.61500,10700.04
24.12.2012 00:00:00.000,1.61500,1.62057,1.61006,1.61292,82314.9609
25.12.2012 00:00:00.000,1.61275,1.61418,1.61127,1.61342,16295.5195
26.12.2012 00:00:00.000,1.61342,1.61707,1.61080,1.61238,68408.7109
27.12.2012 00:00:00.000,1.61238,1.62020,1.60663,1.61129,120850.6016
28.12.2012 00:00:00.000,1.61129,1.61701,1.60785,1.61592,99625.2266
29.12.2012 00:00:00.000,1.61592,1.61592,1.61592,1.61592,0
30.12.2012 00:00:00.000,1.61573,1.61741,1.61441,1.61600,7243.5801
31.12.2012 00:00:00.000,1.61599,1.62734,1.61333,1.62377,99826.2969
01.01.2013 00:00:00.000,1.62482,1.62557,1.62291,1.62438,2047.97
02.01.2013 00:00:00.000,1.62437,1.63823,1.62245,1.62496,153682.7656
03.01.2013 00:00:00.000,1.62496,1.62523,1.60547,1.60755,141402.1406
04.01.2013 00:00:00.000,1.60755,1.60879,1.60092,1.60740,141673.8906
05.01.2013 00:00:00.000,1.60740,1.60740,1.60740,1.60740,0
06.01.2013 00:00:00.000,1.60709,1.60812,1.60595,1.60665,4269.6699
07.01.2013 00:00:00.000,1.60665,1.61280,1.60200,1.61204,135698.7031
08.01.2013 00:00:00.000,1.61206,1.61219,1.60283,1.60585,134534.5938
09.01.2013 00:00:00.000,1.60585,1.60747,1.59920,1.60138,145057.3125
10.01.2013 00:00:00.000,1.60138,1.61766,1.60035,1.61634,166040.9844
11.01.2013 00:00:00.000,1.61634,1.61701,1.60885,1.61323,147388.9844
12.01.2013 00:00:00.000,1.61323,1.61323,1.61323,1.61323,0
13.01.2013 00:00:00.000,1.61302,1.61385,1.61169,1.61212,5507.8101
14.01.2013 00:00:00.000,1.61217,1.61540,1.60310,1.60755,144813.1719
15.01.2013 00:00:00.000,1.60754,1.61003,1.60326,1.60729,164024.8125
16.01.2013 00:00:00.000,1.60731,1.60800,1.59753,1.59936,161250.625
17.01.2013 00:00:00.000,1.59934,1.60386,1.59548,1.59771,159293.2344
18.01.2013 00:00:00.000,1.59771,1.59960,1.58536,1.58638,166598.2813
19.01.2013 00:00:00.000,1.58638,1.58638,1.58638,1.58638,0
20.01.2013 00:00:00.000,1.58481,1.58557,1.58424,1.58549,4466.48
21.01.2013 00:00:00.000,1.58547,1.58929,1.58050,1.58344,95289.5313
22.01.2013 00:00:00.000,1.58344,1.58831,1.58092,1.58349,172686.2813
23.01.2013 00:00:00.000,1.58349,1.58918,1.58017,1.58292,157544.4531
24.01.2013 00:00:00.000,1.58291,1.58509,1.57559,1.57797,164960.125
25.01.2013 00:00:00.000,1.57798,1.58267,1.57455,1.57998,170327.4375
26.01.2013 00:00:00.000,1.57998,1.57998,1.57998,1.57998,0
27.01.2013 00:00:00.000,1.57605,1.57848,1.57603,1.57734,5938.71
28.01.2013 00:00:00.000,1.57734,1.57795,1.56738,1.56956,152393.125
29.01.2013 00:00:00.000,1.56956,1.57729,1.56919,1.57442,150156.9375
30.01.2013 00:00:00.000,1.57440,1.58160,1.57245,1.57959,155994.1563
31.01.2013 00:00:00.000,1.57957,1.58744,1.57747,1.58688,153545.5938
01.02.2013 00:00:00.000,1.58688,1.58780,1.56890,1.56910,173959.3906
02.02.2013 00:00:00.000,1.56910,1.56910,1.56910,1.56910,0
03.02.2013 00:00:00.000,1.56905,1.57098,1.56890,1.57007,4302.9702
04.02.2013 00:00:00.000,1.57007,1.57715,1.56932,1.57563,139085.7344
05.02.2013 00:00:00.000,1.57564,1.58040,1.56300,1.56637,171545.0469
06.02.2013 00:00:00.000,1.56637,1.56776,1.56311,1.56623,155115.875
07.02.2013 00:00:00.000,1.56623,1.57681,1.56449,1.57051,185551.125
08.02.2013 00:00:00.000,1.57051,1.58441,1.57050,1.58005,155073.7344
09.02.2013 00:00:00.000,1.58005,1.58005,1.58005,1.58005,0
10.02.2013 00:00:00.000,1.57924,1.58024,1.57838,1.57984,4460.73
11.02.2013 00:00:00.000,1.57982,1.58096,1.56446,1.56546,133490.5469
12.02.2013 00:00:00.000,1.56546,1.56826,1.55714,1.56751,158068.7813
13.02.2013 00:00:00.000,1.56750,1.56883,1.55231,1.55312,156638.7969
14.02.2013 00:00:00.000,1.55314,1.55422,1.54744,1.54843,151053.5156
15.02.2013 00:00:00.000,1.54843,1.55499,1.54606,1.55162,167422.2344
16.02.2013 00:00:00.000,1.55162,1.55162,1.55162,1.55162,0
17.02.2013 00:00:00.000,1.55037,1.55082,1.54714,1.54763,6315.0698
18.02.2013 00:00:00.000,1.54763,1.55069,1.54370,1.54766,119628.5
19.02.2013 00:00:00.000,1.54766,1.55037,1.54135,1.54264,129096.0078
20.02.2013 00:00:00.000,1.54266,1.54504,1.51922,1.52259,160247.1875
21.02.2013 00:00:00.000,1.52257,1.52727,1.51300,1.52595,180426.1406
22.02.2013 00:00:00.000,1.52597,1.53195,1.51604,1.51605,141117.4375
23.02.2013 00:00:00.000,1.51605,1.51605,1.51605,1.51605,0
24.02.2013 00:00:00.000,1.50767,1.51146,1.50714,1.50944,9594.3896
25.02.2013 00:00:00.000,1.50943,1.51990,1.50864,1.51644,204325.0469
26.02.2013 00:00:00.000,1.51644,1.52185,1.51123,1.51293,207717
27.02.2013 00:00:00.000,1.51294,1.51879,1.50801,1.51650,200309.5469
28.02.2013 00:00:00.000,1.51650,1.52211,1.51480,1.51624,173008.1875
01.03.2013 00:00:00.000,1.51624,1.51852,1.49853,1.50393,154156.875
02.03.2013 00:00:00.000,1.50393,1.50393,1.50393,1.50393,0
03.03.2013 00:00:00.000,1.50417,1.50421,1.50239,1.50311,4795.1499
04.03.2013 00:00:00.000,1.50313,1.51396,1.49993,1.51275,127458.6875
05.03.2013 00:00:00.000,1.51275,1.51984,1.50938,1.51351,143718.2969
06.03.2013 00:00:00.000,1.51351,1.51548,1.49658,1.49941,139044.5469
07.03.2013 00:00:00.000,1.49942,1.50822,1.49672,1.50251,170794.2813
08.03.2013 00:00:00.000,1.50252,1.50468,1.48853,1.49222,142075.0625
09.03.2013 00:00:00.000,1.49222,1.49222,1.49222,1.49222,0
10.03.2013 00:00:00.000,1.49153,1.49235,1.49008,1.49064,5634.9902
11.03.2013 00:00:00.000,1.49065,1.49429,1.48657,1.49044,114019.8906
12.03.2013 00:00:00.000,1.49044,1.49157,1.48287,1.49038,139380.1875
13.03.2013 00:00:00.000,1.49037,1.49812,1.48965,1.49240,147369.9063
14.03.2013 00:00:00.000,1.49239,1.51183,1.49148,1.50893,168866.7031
15.03.2013 00:00:00.000,1.50891,1.51762,1.50683,1.51128,162619.6094
16.03.2013 00:00:00.000,1.51128,1.51128,1.51128,1.51128,0
17.03.2013 00:00:00.000,1.51179,1.51381,1.51008,1.51017,16079.8896
18.03.2013 00:00:00.000,1.51017,1.51437,1.50710,1.50949,166189.2031
19.03.2013 00:00:00.000,1.50951,1.51441,1.50729,1.50948,173984.4844
20.03.2013 00:00:00.000,1.50946,1.51858,1.50265,1.50933,186770.2031
21.03.2013 00:00:00.000,1.50930,1.52089,1.50919,1.51795,171405.6875
22.03.2013 00:00:00.000,1.51795,1.52474,1.51751,1.52305,148973.4063
23.03.2013 00:00:00.000,1.52305,1.52305,1.52305,1.52305,0
24.03.2013 00:00:00.000,1.52291,1.52599,1.52239,1.52406,11947.6104
25.03.2013 00:00:00.000,1.52406,1.52581,1.51431,1.51772,163930.4375
26.03.2013 00:00:00.000,1.51772,1.52070,1.51347,1.51601,134423.7031
27.03.2013 00:00:00.000,1.51603,1.51810,1.50923,1.51263,138931.4063
28.03.2013 00:00:00.000,1.51263,1.52004,1.51115,1.51989,145917.625
29.03.2013 00:00:00.000,1.51988,1.52190,1.51771,1.51958,64686.5313
30.03.2013 00:00:00.000,1.51958,1.51958,1.51958,1.51958,0
31.03.2013 00:00:00.000,1.51873,1.52026,1.51862,1.51947,3987.45
01.04.2013 00:00:00.000,1.51947,1.52414,1.51776,1.52211,60472.6406
02.04.2013 00:00:00.000,1.52214,1.52583,1.50983,1.51075,134303.4219
03.04.2013 00:00:00.000,1.51074,1.51580,1.50750,1.51375,121204.1797
04.04.2013 00:00:00.000,1.51376,1.52453,1.50332,1.52231,162874.5625
05.04.2013 00:00:00.000,1.52233,1.53630,1.51990,1.53353,136839.7656
06.04.2013 00:00:00.000,1.53353,1.53353,1.53353,1.53353,0
07.04.2013 00:00:00.000,1.53078,1.53487,1.53068,1.53486,8492.2305
08.04.2013 00:00:00.000,1.53485,1.53502,1.52397,1.52627,123851.75
09.04.2013 00:00:00.000,1.52627,1.53413,1.52499,1.53205,140140.3281
10.04.2013 00:00:00.000,1.53204,1.53430,1.52927,1.53229,123668.1016
11.04.2013 00:00:00.000,1.53229,1.54113,1.53184,1.53934,144772.125
12.04.2013 00:00:00.000,1.53935,1.54094,1.53374,1.53421,126202.2266
13.04.2013 00:00:00.000,1.53421,1.53421,1.53421,1.53421,0
14.04.2013 00:00:00.000,1.53391,1.53532,1.53346,1.53524,6756.21
15.04.2013 00:00:00.000,1.53525,1.53847,1.52698,1.52958,163352.9375
16.04.2013 00:00:00.000,1.52957,1.53788,1.52724,1.53574,172070.0156
17.04.2013 00:00:00.000,1.53574,1.53688,1.52160,1.52443,175433.9375
18.04.2013 00:00:00.000,1.52446,1.53124,1.52176,1.52824,164027.6563
19.04.2013 00:00:00.000,1.52824,1.53675,1.52239,1.52288,141942.1875
20.04.2013 00:00:00.000,1.52288,1.52288,1.52288,1.52288,0
21.04.2013 00:00:00.000,1.52317,1.52354,1.52197,1.52243,8936.5498
22.04.2013 00:00:00.000,1.52242,1.52973,1.52032,1.52971,126688.7188
23.04.2013 00:00:00.000,1.52969,1.52969,1.51963,1.52266,146079.0469
24.04.2013 00:00:00.000,1.52266,1.52871,1.52265,1.52767,120270.5078
25.04.2013 00:00:00.000,1.52767,1.54797,1.52725,1.54325,139082.375
26.04.2013 00:00:00.000,1.54325,1.54984,1.54185,1.54746,114068.8281
27.04.2013 00:00:00.000,1.54746,1.54746,1.54746,1.54746,0
28.04.2013 00:00:00.000,1.54870,1.54917,1.54746,1.54893,5948.5
29.04.2013 00:00:00.000,1.54894,1.55457,1.54785,1.54888,102631.7266
30.04.2013 00:00:00.000,1.54888,1.55673,1.54675,1.55353,116718.1016
01.05.2013 00:00:00.000,1.55358,1.56051,1.55263,1.55696,108648.8672
02.05.2013 00:00:00.000,1.55696,1.55904,1.54963,1.55334,132221.9688
03.05.2013 00:00:00.000,1.55334,1.56014,1.54802,1.55723,119860.2969
04.05.2013 00:00:00.000,1.55723,1.55723,1.55723,1.55723,0
05.05.2013 00:00:00.000,1.55614,1.55773,1.55572,1.55740,4917.1899
06.05.2013 00:00:00.000,1.55741,1.55976,1.55205,1.55370,74482.8984
07.05.2013 00:00:00.000,1.55370,1.55518,1.54461,1.54756,100397.0078
08.05.2013 00:00:00.000,1.54761,1.55911,1.54703,1.55398,123045.6016
09.05.2013 00:00:00.000,1.55396,1.55875,1.54256,1.54431,144619.1406
10.05.2013 00:00:00.000,1.54433,1.54571,1.53138,1.53633,148903.25
11.05.2013 00:00:00.000,1.53633,1.53633,1.53633,1.53633,0
12.05.2013 00:00:00.000,1.53556,1.53576,1.53356,1.53435,7540.2998
13.05.2013 00:00:00.000,1.53436,1.53845,1.52774,1.53053,147323.625
14.05.2013 00:00:00.000,1.53053,1.53306,1.52068,1.52252,163954.875
15.05.2013 00:00:00.000,1.52254,1.52720,1.51730,1.52376,172238.5938
16.05.2013 00:00:00.000,1.52375,1.53219,1.51970,1.52760,161612.25
17.05.2013 00:00:00.000,1.52757,1.52798,1.51576,1.51690,138872.7344
18.05.2013 00:00:00.000,1.51690,1.51690,1.51690,1.51690,0
19.05.2013 00:00:00.000,1.51871,1.52013,1.51656,1.51745,6229.4702
20.05.2013 00:00:00.000,1.51744,1.52808,1.51676,1.52611,131928.6563
21.05.2013 00:00:00.000,1.52610,1.52620,1.51124,1.51596,157347.2656
22.05.2013 00:00:00.000,1.51595,1.51733,1.50194,1.50336,184161.5156
23.05.2013 00:00:00.000,1.50338,1.51281,1.50133,1.50923,178043.5625
24.05.2013 00:00:00.000,1.50923,1.51424,1.50636,1.51250,131135.0781
25.05.2013 00:00:00.000,1.51250,1.51250,1.51250,1.51250,0
26.05.2013 00:00:00.000,1.51318,1.51330,1.51268,1.51286,5666.4702
27.05.2013 00:00:00.000,1.51285,1.51560,1.50866,1.51078,63194.3086
28.05.2013 00:00:00.000,1.51077,1.51345,1.50188,1.50244,137002.5313
29.05.2013 00:00:00.000,1.50244,1.51454,1.50077,1.51294,148195.3281
30.05.2013 00:00:00.000,1.51294,1.52393,1.51105,1.52266,162680.7188
31.05.2013 00:00:00.000,1.52266,1.52394,1.51400,1.51975,149512.125
01.06.2013 00:00:00.000,1.51975,1.51975,1.51975,1.51975,0
02.06.2013 00:00:00.000,1.52023,1.52091,1.51911,1.52061,4568.8501
03.06.2013 00:00:00.000,1.52061,1.53754,1.51954,1.53212,146200.4063
04.06.2013 00:00:00.000,1.53208,1.53424,1.52730,1.53012,135384.7344
05.06.2013 00:00:00.000,1.53012,1.54129,1.52909,1.53977,163111.4063
06.06.2013 00:00:00.000,1.53975,1.56837,1.53809,1.55996,177246.1719
07.06.2013 00:00:00.000,1.55996,1.56175,1.54881,1.55553,170738.0781
08.06.2013 00:00:00.000,1.55553,1.55553,1.55553,1.55553,0
09.06.2013 00:00:00.000,1.55219,1.55438,1.55159,1.55246,7666.1201
10.06.2013 00:00:00.000,1.55248,1.55860,1.54942,1.55659,143850.6094
11.06.2013 00:00:00.000,1.55657,1.56525,1.55203,1.56428,182373.8438
12.06.2013 00:00:00.000,1.56428,1.57010,1.56330,1.56821,148138.625
13.06.2013 00:00:00.000,1.56821,1.57373,1.56443,1.57043,156941.5156
14.06.2013 00:00:00.000,1.57043,1.57174,1.56161,1.57067,135791.8438
15.06.2013 00:00:00.000,1.57067,1.57067,1.57067,1.57067,0
16.06.2013 00:00:00.000,1.57248,1.57315,1.57100,1.57307,4201.4302
17.06.2013 00:00:00.000,1.57306,1.57515,1.56805,1.57157,83627.9375
18.06.2013 00:00:00.000,1.57157,1.57197,1.55650,1.56307,89289.2422
19.06.2013 00:00:00.000,1.56307,1.56771,1.54493,1.54729,96800.0078
20.06.2013 00:00:00.000,1.54730,1.55219,1.54142,1.55122,130377.3906
21.06.2013 00:00:00.000,1.55121,1.55300,1.53680,1.54190,107988.2031
22.06.2013 00:00:00.000,1.54190,1.54190,1.54190,1.54190,0
23.06.2013 00:00:00.000,1.53718,1.53991,1.53712,1.53870,4976.3198
24.06.2013 00:00:00.000,1.53867,1.54649,1.53430,1.54532,114856.3438
25.06.2013 00:00:00.000,1.54531,1.54772,1.53972,1.54082,105841.4609
26.06.2013 00:00:00.000,1.54086,1.54401,1.52972,1.53175,101576.25
27.06.2013 00:00:00.000,1.53175,1.53458,1.52015,1.52558,94976.4531
28.06.2013 00:00:00.000,1.52558,1.52788,1.51654,1.52112,93998.0391
29.06.2013 00:00:00.000,1.52112,1.52112,1.52112,1.52112,0
30.06.2013 00:00:00.000,1.52010,1.52139,1.51988,1.52086,3035.5901
01.07.2013 00:00:00.000,1.52081,1.52487,1.51830,1.52167,72201.1328
02.07.2013 00:00:00.000,1.52168,1.52380,1.51362,1.51498,79737.9375
03.07.2013 00:00:00.000,1.51498,1.53042,1.51295,1.52807,94468.8594
04.07.2013 00:00:00.000,1.52806,1.52830,1.50270,1.50392,95853.8594
05.07.2013 00:00:00.000,1.50392,1.50550,1.48570,1.48860,105337.1719
06.07.2013 00:00:00.000,1.48860,1.48860,1.48860,1.48860,0
07.07.2013 00:00:00.000,1.48754,1.48812,1.48585,1.48589,3711.4199
08.07.2013 00:00:00.000,1.48589,1.49659,1.48582,1.49333,76487.1875
09.07.2013 00:00:00.000,1.49330,1.49807,1.48130,1.48462,101508.4922
10.07.2013 00:00:00.000,1.48470,1.51942,1.48450,1.51265,127551.6328
11.07.2013 00:00:00.000,1.51279,1.52219,1.50617,1.51713,132987.2031
12.07.2013 00:00:00.000,1.51713,1.51883,1.50761,1.51094,85797.0391
13.07.2013 00:00:00.000,1.51094,1.51094,1.51094,1.51094,0
14.07.2013 00:00:00.000,1.51192,1.51275,1.50983,1.51097,2787.1001
15.07.2013 00:00:00.000,1.51097,1.51261,1.50276,1.50946,86805.6406
16.07.2013 00:00:00.000,1.50946,1.51688,1.50444,1.51279,105191.3672
17.07.2013 00:00:00.000,1.51279,1.52676,1.50791,1.52085,116259.6875
18.07.2013 00:00:00.000,1.52085,1.52416,1.51574,1.52207,99539.1797
19.07.2013 00:00:00.000,1.52207,1.52816,1.51965,1.52669,84343.4688
20.07.2013 00:00:00.000,1.52669,1.52669,1.52669,1.52669,0
21.07.2013 00:00:00.000,1.52702,1.52855,1.52576,1.52851,3300.03
22.07.2013 00:00:00.000,1.52853,1.53842,1.52641,1.53638,165252.7031
23.07.2013 00:00:00.000,1.53644,1.53916,1.53260,1.53710,165533.5625
24.07.2013 00:00:00.000,1.53712,1.53895,1.52889,1.53066,176588.3438
25.07.2013 00:00:00.000,1.53068,1.54344,1.52631,1.53799,187801.0781
26.07.2013 00:00:00.000,1.53797,1.54165,1.53558,1.53818,149812.8125
27.07.2013 00:00:00.000,1.53818,1.53818,1.53818,1.53818,0
28.07.2013 00:00:00.000,1.53808,1.53985,1.53749,1.53905,10264.29
29.07.2013 00:00:00.000,1.53909,1.54133,1.53283,1.53400,75449.4531
30.07.2013 00:00:00.000,1.53400,1.53536,1.52238,1.52419,83488.4219
31.07.2013 00:00:00.000,1.52419,1.52540,1.51260,1.51729,107940.8281
01.08.2013 00:00:00.000,1.51730,1.52425,1.51100,1.51176,108149.6016
02.08.2013 00:00:00.000,1.51172,1.53086,1.51020,1.52943,103589.7578
03.08.2013 00:00:00.000,1.52943,1.52943,1.52943,1.52943,0
04.08.2013 00:00:00.000,1.52918,1.52982,1.52797,1.52860,3855.48
05.08.2013 00:00:00.000,1.52861,1.53783,1.52591,1.53555,87616.2031
06.08.2013 00:00:00.000,1.53555,1.53921,1.53316,1.53429,87184.2734
07.08.2013 00:00:00.000,1.53429,1.55311,1.52047,1.54969,112717.4297
08.08.2013 00:00:00.000,1.54969,1.55741,1.54847,1.55336,89812.6797
09.08.2013 00:00:00.000,1.55336,1.55587,1.54970,1.54970,72440.9063
10.08.2013 00:00:00.000,1.54970,1.54970,1.54970,1.54970,0
11.08.2013 00:00:00.000,1.54901,1.55219,1.54878,1.55143,3308.48
12.08.2013 00:00:00.000,1.55141,1.55189,1.54522,1.54556,71596.5625
13.08.2013 00:00:00.000,1.54553,1.55120,1.54270,1.54481,97416.0234
14.08.2013 00:00:00.000,1.54486,1.55466,1.54221,1.55161,103703.75
15.08.2013 00:00:00.000,1.55161,1.56519,1.55084,1.56388,124239.0781
16.08.2013 00:00:00.000,1.56387,1.56565,1.56074,1.56263,90931.2734
17.08.2013 00:00:00.000,1.56263,1.56263,1.56263,1.56263,0
18.08.2013 00:00:00.000,1.56189,1.56322,1.56157,1.56235,4969.77
19.08.2013 00:00:00.000,1.56239,1.56728,1.56095,1.56461,84882.3906
20.08.2013 00:00:00.000,1.56461,1.56953,1.56284,1.56629,96811.3125
21.08.2013 00:00:00.000,1.56627,1.57171,1.56150,1.56158,106629.2031
22.08.2013 00:00:00.000,1.56159,1.56253,1.55629,1.55947,95209.9297
23.08.2013 00:00:00.000,1.55947,1.56375,1.55389,1.55667,95326.7734
24.08.2013 00:00:00.000,1.55667,1.55667,1.55667,1.55667,0
25.08.2013 00:00:00.000,1.55627,1.55835,1.55619,1.55791,2525.73
26.08.2013 00:00:00.000,1.55791,1.56115,1.55565,1.55819,57699.8594
27.08.2013 00:00:00.000,1.55819,1.55921,1.54818,1.55444,94985.0391
28.08.2013 00:00:00.000,1.55444,1.55523,1.54288,1.55260,99451.3438
29.08.2013 00:00:00.000,1.55260,1.55481,1.54820,1.55045,89395.9297
30.08.2013 00:00:00.000,1.55044,1.55275,1.54623,1.55038,76422.8594
31.08.2013 00:00:00.000,1.55038,1.55038,1.55038,1.55038,0
01.09.2013 00:00:00.000,1.55333,1.55338,1.55053,1.55171,3553.55
02.09.2013 00:00:00.000,1.55172,1.55934,1.55054,1.55455,70534.4219
03.09.2013 00:00:00.000,1.55463,1.56021,1.55215,1.55613,85767.1563
04.09.2013 00:00:00.000,1.55614,1.56474,1.55554,1.56197,83395.2813
05.09.2013 00:00:00.000,1.56196,1.56667,1.55720,1.55893,93209.5313
06.09.2013 00:00:00.000,1.55893,1.56807,1.55630,1.56272,80238.9922
07.09.2013 00:00:00.000,1.56272,1.56272,1.56272,1.56272,0
08.09.2013 00:00:00.000,1.56138,1.56373,1.56130,1.56322,3218.1699
09.09.2013 00:00:00.000,1.56325,1.57326,1.56280,1.56968,63546.4102
10.09.2013 00:00:00.000,1.56966,1.57441,1.56853,1.57303,68236.9531
11.09.2013 00:00:00.000,1.57304,1.58287,1.57184,1.58239,91256.5781
12.09.2013 00:00:00.000,1.58238,1.58393,1.57748,1.58028,80322.7109
13.09.2013 00:00:00.000,1.58028,1.58844,1.57755,1.58721,74425.2578
14.09.2013 00:00:00.000,1.58721,1.58721,1.58721,1.58721,0
15.09.2013 00:00:00.000,1.59340,1.59501,1.59300,1.59361,6160.8999
16.09.2013 00:00:00.000,1.59361,1.59628,1.58935,1.59014,68895.9063
17.09.2013 00:00:00.000,1.59014,1.59360,1.58850,1.59028,76698.3516
18.09.2013 00:00:00.000,1.59028,1.61631,1.58918,1.61321,113398.9766
19.09.2013 00:00:00.000,1.61319,1.61466,1.60228,1.60351,104173.9766
20.09.2013 00:00:00.000,1.60351,1.60664,1.59862,1.60028,81585.2813
21.09.2013 00:00:00.000,1.60028,1.60028,1.60028,1.60028,0
