Gmt time,Open,High,Low,Close,Volume
26.12.2017 00:00:00.000,113.309,113.352,113.119,113.210,79796.5
27.12.2017 00:00:00.000,113.210,113.379,113.123,113.217,124905.2969
28.12.2017 00:00:00.000,113.217,113.265,112.664,112.877,109334.0234
29.12.2017 00:00:00.000,112.877,112.969,112.472,112.658,103977.5
30.12.2017 00:00:00.000,112.658,112.658,112.658,112.658,0
31.12.2017 00:00:00.000,112.658,112.658,112.658,112.658,0
01.01.2018 00:00:00.000,112.594,112.789,112.570,112.773,11495.4697
02.01.2018 00:00:00.000,112.775,112.790,112.055,112.254,111794.7734
03.01.2018 00:00:00.000,112.253,112.623,112.190,112.607,105259.1719
04.01.2018 00:00:00.000,112.610,112.864,112.488,112.801,119401.8438
05.01.2018 00:00:00.000,112.801,113.308,112.722,113.027,117241.6484
06.01.2018 00:00:00.000,113.027,113.027,113.027,113.027,0
07.01.2018 00:00:00.000,113.131,113.180,113.010,113.159,8579.9199
08.01.2018 00:00:00.000,113.160,113.386,112.881,113.148,98520.3125
09.01.2018 00:00:00.000,113.147,113.179,112.365,112.777,127799.5
10.01.2018 00:00:00.000,112.777,112.784,111.269,111.460,159636.8125
11.01.2018 00:00:00.000,111.459,111.875,111.044,111.286,151845.375
12.01.2018 00:00:00.000,111.286,111.694,110.913,111.018,157907.125
13.01.2018 00:00:00.000,111.018,111.018,111.018,111.018,0
14.01.2018 00:00:00.000,111.076,111.166,110.976,111.141,8786.9502
15.01.2018 00:00:00.000,111.141,111.183,110.327,110.618,142062.2813
16.01.2018 00:00:00.000,110.616,110.981,110.246,110.393,161100.4688
17.01.2018 00:00:00.000,110.395,111.392,110.191,111.354,179935.4375
18.01.2018 00:00:00.000,111.353,111.482,110.691,111.040,160757.9531
19.01.2018 00:00:00.000,111.037,111.129,110.491,110.817,157859.5938
20.01.2018 00:00:00.000,110.817,110.817,110.817,110.817,0
21.01.2018 00:00:00.000,110.576,110.806,110.501,110.687,11972.71
22.01.2018 00:00:00.000,110.689,111.223,110.593,110.981,139305.8281
23.01.2018 00:00:00.000,110.982,111.175,110.063,110.124,170996.7031
24.01.2018 00:00:00.000,110.124,110.297,108.966,109.320,195810.375
25.01.2018 00:00:00.000,109.324,109.718,108.499,109.671,249468.125
26.01.2018 00:00:00.000,109.674,109.771,108.283,108.606,227393.0938
27.01.2018 00:00:00.000,108.606,108.606,108.606,108.606,0
28.01.2018 00:00:00.000,108.699,108.783,108.592,108.606,16200.29
29.01.2018 00:00:00.000,108.608,109.202,108.510,108.943,188017.5938
30.01.2018 00:00:00.000,108.944,109.202,108.412,108.741,220570.7969
31.01.2018 00:00:00.000,108.748,109.444,108.596,109.194,212958.7188
01.02.2018 00:00:00.000,109.193,109.749,109.094,109.397,199249.6719
02.02.2018 00:00:00.000,109.398,110.482,109.280,110.137,223364.5469
03.02.2018 00:00:00.000,110.137,110.137,110.137,110.137,0
04.02.2018 00:00:00.000,110.195,110.289,110.021,110.036,32787.0195
05.02.2018 00:00:00.000,110.034,110.264,108.990,109.053,239134.6094
06.02.2018 00:00:00.000,109.051,109.710,108.455,109.627,355209.4375
07.02.2018 00:00:00.000,109.631,109.701,108.919,109.154,249920.875
08.02.2018 00:00:00.000,109.154,109.782,108.492,108.555,289175.3438
09.02.2018 00:00:00.000,108.558,109.309,108.045,108.782,311321.8125
10.02.2018 00:00:00.000,108.782,108.782,108.782,108.782,0
11.02.2018 00:00:00.000,108.857,108.889,108.702,108.800,8995.2998
12.02.2018 00:00:00.000,108.801,108.809,108.436,108.719,193988.5469
13.02.2018 00:00:00.000,108.718,108.767,107.409,107.766,216881.7031
14.02.2018 00:00:00.000,107.764,107.901,106.420,106.548,253727.9844
15.02.2018 00:00:00.000,106.545,106.888,106.023,106.104,231387.4688
16.02.2018 00:00:00.000,106.104,106.398,105.550,106.206,207664.125
17.02.2018 00:00:00.000,106.206,106.206,106.206,106.206,0
18.02.2018 00:00:00.000,106.316,106.366,106.135,106.267,11970.8896
19.02.2018 00:00:00.000,106.268,106.737,106.095,106.717,132436.0469
20.02.2018 00:00:00.000,106.719,107.394,106.642,107.393,170819.8594
21.02.2018 00:00:00.000,107.393,107.902,107.286,107.577,199711.7344
22.02.2018 00:00:00.000,107.578,107.762,106.595,106.838,250904.5625
23.02.2018 00:00:00.000,106.838,107.132,106.512,106.866,142473.9219
24.02.2018 00:00:00.000,106.866,106.866,106.866,106.866,0
25.02.2018 00:00:00.000,107.181,107.181,106.909,107.076,12607.2598
26.02.2018 00:00:00.000,107.075,107.088,106.375,107.069,165513.8438
27.02.2018 00:00:00.000,107.069,107.674,106.785,107.427,174466.7188
28.02.2018 00:00:00.000,107.429,107.526,106.565,106.634,165370.9844
01.03.2018 00:00:00.000,106.635,107.202,106.074,106.170,221053.4063
02.03.2018 00:00:00.000,106.170,106.293,105.250,105.718,200340.8281
03.03.2018 00:00:00.000,105.718,105.718,105.718,105.718,0
04.03.2018 00:00:00.000,105.480,105.675,105.435,105.563,13135.54
05.03.2018 00:00:00.000,105.564,106.279,105.349,106.256,190646.125
06.03.2018 00:00:00.000,106.257,106.461,105.454,105.578,197302.6094
07.03.2018 00:00:00.000,105.579,106.225,105.505,106.181,203152.3125
08.03.2018 00:00:00.000,106.179,106.438,105.891,106.420,169905.9063
09.03.2018 00:00:00.000,106.415,107.049,106.350,106.806,193522.4375
10.03.2018 00:00:00.000,106.806,106.806,106.806,106.806,0
11.03.2018 00:00:00.000,106.680,106.970,106.613,106.901,6728.46
12.03.2018 00:00:00.000,106.901,106.972,106.260,106.288,178938.4531
13.03.2018 00:00:00.000,106.294,107.291,106.252,106.527,185093.7656
14.03.2018 00:00:00.000,106.534,106.748,106.065,106.162,167345.4375
15.03.2018 00:00:00.000,106.161,106.412,105.784,106.309,163122.7188
16.03.2018 00:00:00.000,106.311,106.333,105.602,105.980,131744.6875
17.03.2018 00:00:00.000,105.980,105.980,105.980,105.980,0
18.03.2018 00:00:00.000,105.910,106.069,105.901,105.958,7242.8999
19.03.2018 00:00:00.000,105.959,106.307,105.678,106.014,175328.0156
20.03.2018 00:00:00.000,106.015,106.604,105.984,106.476,164483.4375
21.03.2018 00:00:00.000,106.475,106.639,105.880,105.939,154185.8125
22.03.2018 00:00:00.000,105.940,105.968,104.639,104.958,253153.7031
23.03.2018 00:00:00.000,104.961,105.286,104.658,104.721,227880.875
24.03.2018 00:00:00.000,104.721,104.721,104.721,104.721,0
25.03.2018 00:00:00.000,104.639,104.868,104.630,104.840,7782.5298
26.03.2018 00:00:00.000,104.836,105.545,104.726,105.545,190135.6875
27.03.2018 00:00:00.000,105.546,105.903,105.324,105.477,223590.2813
28.03.2018 00:00:00.000,105.480,107.009,105.425,106.804,230821.0156
29.03.2018 00:00:00.000,106.806,106.932,106.268,106.488,178041.5781
30.03.2018 00:00:00.000,106.487,106.513,106.122,106.249,95609.1875
31.03.2018 00:00:00.000,106.249,106.249,106.249,106.249,0
01.04.2018 00:00:00.000,106.167,106.405,106.167,106.318,8196.6797
02.04.2018 00:00:00.000,106.320,106.448,105.657,105.795,137907.2656
03.04.2018 00:00:00.000,105.796,106.655,105.692,106.441,183263.7656
04.04.2018 00:00:00.000,106.445,106.846,105.990,106.785,196936.6563
05.04.2018 00:00:00.000,106.789,107.491,106.710,107.106,240063.5156
06.04.2018 00:00:00.000,107.105,107.460,106.775,106.902,190162.2656
07.04.2018 00:00:00.000,106.902,106.902,106.902,106.902,0
08.04.2018 00:00:00.000,106.931,107.039,106.802,106.958,10187.0801
09.04.2018 00:00:00.000,106.956,107.203,106.616,106.755,189435.0313
10.04.2018 00:00:00.000,106.753,107.397,106.618,107.131,183644.3594
11.04.2018 00:00:00.000,107.130,107.151,106.650,106.825,154426.3125
12.04.2018 00:00:00.000,106.826,107.429,106.700,107.252,143646.2813
13.04.2018 00:00:00.000,107.254,107.778,107.251,107.335,121368.7813
14.04.2018 00:00:00.000,107.335,107.335,107.335,107.335,0
15.04.2018 00:00:00.000,107.481,107.608,107.442,107.521,5789.71
16.04.2018 00:00:00.000,107.521,107.521,107.035,107.053,114618.3516
17.04.2018 00:00:00.000,107.053,107.211,106.883,107.021,115086.6563
18.04.2018 00:00:00.000,107.021,107.383,107.008,107.355,112974.4063
19.04.2018 00:00:00.000,107.357,107.515,107.239,107.444,126837.0703
20.04.2018 00:00:00.000,107.443,107.855,107.394,107.632,117911.6563
21.04.2018 00:00:00.000,107.632,107.632,107.632,107.632,0
22.04.2018 00:00:00.000,107.765,107.887,107.659,107.880,10758.04
23.04.2018 00:00:00.000,107.877,108.789,107.731,108.772,117144.2109
24.04.2018 00:00:00.000,108.772,109.199,108.542,108.802,147440.9531
25.04.2018 00:00:00.000,108.802,109.469,108.788,109.374,151760.3438
26.04.2018 00:00:00.000,109.377,109.455,109.066,109.302,138564.7188
27.04.2018 00:00:00.000,109.302,109.536,108.964,109.045,122525.6797
28.04.2018 00:00:00.000,109.045,109.045,109.045,109.045,0
29.04.2018 00:00:00.000,109.057,109.179,109.017,109.094,4652.54
30.04.2018 00:00:00.000,109.093,109.452,109.020,109.312,94475.3438
01.05.2018 00:00:00.000,109.309,109.918,109.255,109.872,101128.7813
02.05.2018 00:00:00.000,109.870,110.036,109.595,109.839,121502.9219
03.05.2018 00:00:00.000,109.841,109.853,108.929,109.104,125151.8281
04.05.2018 00:00:00.000,109.104,109.272,108.648,109.101,119083.0313
05.05.2018 00:00:00.000,109.101,109.101,109.101,109.101,0
06.05.2018 00:00:00.000,109.105,109.199,109.040,109.140,3452.3501
07.05.2018 00:00:00.000,109.140,109.397,108.757,108.946,87441.9063
08.05.2018 00:00:00.000,108.944,109.350,108.829,109.035,115344.2578
09.05.2018 00:00:00.000,109.034,109.870,109.001,109.842,132547.5
10.05.2018 00:00:00.000,109.843,110.017,109.316,109.452,153317.1563
11.05.2018 00:00:00.000,109.455,109.567,109.152,109.369,101588.5469
12.05.2018 00:00:00.000,109.369,109.369,109.369,109.369,0
13.05.2018 00:00:00.000,109.308,109.404,109.266,109.314,8309.7002
14.05.2018 00:00:00.000,109.318,109.746,109.208,109.730,100674.3984
15.05.2018 00:00:00.000,109.731,110.454,109.660,110.293,148858.0625
16.05.2018 00:00:00.000,110.296,110.404,110.039,110.367,138894.9844
17.05.2018 00:00:00.000,110.367,110.860,110.073,110.846,136170.5156
18.05.2018 00:00:00.000,110.851,111.081,110.609,110.748,119833.1875
19.05.2018 00:00:00.000,110.748,110.748,110.748,110.748,0
20.05.2018 00:00:00.000,110.867,110.903,110.821,110.892,5574.96
21.05.2018 00:00:00.000,110.894,111.395,110.891,110.998,115028.25
22.05.2018 00:00:00.000,110.997,111.185,110.723,110.736,120395.0703
23.05.2018 00:00:00.000,110.736,110.876,109.557,109.877,188249.4844
24.05.2018 00:00:00.000,109.879,109.932,108.955,109.315,167978.6875
25.05.2018 00:00:00.000,109.314,109.741,109.121,109.377,139360.5
26.05.2018 00:00:00.000,109.377,109.377,109.377,109.377,0
27.05.2018 00:00:00.000,109.744,109.832,109.589,109.613,7600.29
28.05.2018 00:00:00.000,109.613,109.748,109.234,109.401,119228.7734
29.05.2018 00:00:00.000,109.401,109.401,108.111,108.406,239084.8438
30.05.2018 00:00:00.000,108.408,109.073,108.382,108.726,193469.9375
31.05.2018 00:00:00.000,108.728,109.001,108.388,108.783,176824.9063
01.06.2018 00:00:00.000,108.786,109.733,108.733,109.508,142923.9063
02.06.2018 00:00:00.000,109.508,109.508,109.508,109.508,0
03.06.2018 00:00:00.000,109.455,109.619,109.447,109.607,3505.29
04.06.2018 00:00:00.000,109.607,109.992,109.372,109.966,126456.2188
05.06.2018 00:00:00.000,109.967,110.004,109.472,109.885,159349.375
06.06.2018 00:00:00.000,109.885,110.266,109.794,110.135,136009.4531
07.06.2018 00:00:00.000,110.134,110.220,109.476,109.717,158027.8438
08.06.2018 00:00:00.000,109.720,109.851,109.198,109.529,146595.8281
09.06.2018 00:00:00.000,109.529,109.529,109.529,109.529,0
10.06.2018 00:00:00.000,109.274,109.486,109.273,109.460,6341.3701
11.06.2018 00:00:00.000,109.459,110.427,109.390,110.391,122120.3438
12.06.2018 00:00:00.000,110.394,110.541,110.099,110.451,144801.1719
13.06.2018 00:00:00.000,110.451,110.846,110.082,110.239,116522.8984
14.06.2018 00:00:00.000,110.237,110.693,109.917,110.637,131009.5703
15.06.2018 00:00:00.000,110.638,110.904,110.387,110.632,128541.5078
16.06.2018 00:00:00.000,110.632,110.632,110.632,110.632,0
17.06.2018 00:00:00.000,110.659,110.737,110.579,110.641,7340.75
18.06.2018 00:00:00.000,110.640,110.666,110.103,110.132,109855.8984
19.06.2018 00:00:00.000,110.134,110.213,109.550,110.088,169822.8281
20.06.2018 00:00:00.000,110.088,110.451,109.853,110.380,131563.7969
21.06.2018 00:00:00.000,110.379,110.756,109.840,109.952,171070.4844
22.06.2018 00:00:00.000,109.954,110.217,109.802,109.974,122366.0938
23.06.2018 00:00:00.000,109.974,109.974,109.974,109.974,0
24.06.2018 00:00:00.000,109.828,110.016,109.816,109.944,8040.77
25.06.2018 00:00:00.000,109.944,110.042,109.367,109.637,160016.7813
26.06.2018 00:00:00.000,109.639,110.214,109.370,110.124,168018.5156
27.06.2018 00:00:00.000,110.125,110.489,109.685,110.220,245147.4688
28.06.2018 00:00:00.000,110.220,110.649,109.966,110.488,171513.375
29.06.2018 00:00:00.000,110.489,110.942,110.373,110.671,162582.1094
30.06.2018 00:00:00.000,110.671,110.671,110.671,110.671,0
01.07.2018 00:00:00.000,110.561,110.821,110.561,110.731,14850.79
02.07.2018 00:00:00.000,110.737,111.062,110.603,110.879,153404.6094
03.07.2018 00:00:00.000,110.882,111.133,110.394,110.414,161903.125
04.07.2018 00:00:00.000,110.413,110.556,110.278,110.504,136137.5469
05.07.2018 00:00:00.000,110.504,110.727,110.288,110.569,160495.8906
06.07.2018 00:00:00.000,110.567,110.785,110.381,110.452,127507.0703
07.07.2018 00:00:00.000,110.452,110.452,110.452,110.452,0
08.07.2018 00:00:00.000,110.382,110.478,110.382,110.438,7073.0298
09.07.2018 00:00:00.000,110.439,110.977,110.349,110.956,133993.4063
10.07.2018 00:00:00.000,110.960,111.353,110.794,110.852,143201.8438
11.07.2018 00:00:00.000,110.851,112.175,110.767,111.977,187751.4531
12.07.2018 00:00:00.000,111.977,112.704,111.965,112.669,154107.4844
13.07.2018 00:00:00.000,112.671,112.800,112.276,112.337,121816.1406
14.07.2018 00:00:00.000,112.337,112.337,112.337,112.337,0
15.07.2018 00:00:00.000,112.196,112.465,112.196,112.399,9574.2305
16.07.2018 00:00:00.000,112.399,112.562,112.228,112.384,124785.5781
17.07.2018 00:00:00.000,112.384,113.076,112.222,113.019,171755.0781
18.07.2018 00:00:00.000,113.019,113.136,112.709,112.801,153051.4063
19.07.2018 00:00:00.000,112.800,113.173,112.051,112.364,166867.375
20.07.2018 00:00:00.000,112.362,112.621,111.383,111.440,188643.7969
21.07.2018 00:00:00.000,111.440,111.440,111.440,111.440,0
22.07.2018 00:00:00.000,111.381,111.506,111.056,111.059,13134.5703
23.07.2018 00:00:00.000,111.060,111.543,110.750,111.465,173777.1563
24.07.2018 00:00:00.000,111.465,111.466,110.960,111.278,158219.1875
25.07.2018 00:00:00.000,111.276,111.383,110.659,110.857,185017.7031
26.07.2018 00:00:00.000,110.857,111.248,110.590,111.157,143987.2656
27.07.2018 00:00:00.000,111.157,111.249,110.797,111.006,129207.4063
28.07.2018 00:00:00.000,111.006,111.006,111.006,111.006,0
29.07.2018 00:00:00.000,110.931,111.013,110.910,110.944,8074.5801
30.07.2018 00:00:00.000,110.946,111.164,110.890,110.999,123628.25
31.07.2018 00:00:00.000,110.998,111.958,110.750,111.833,175176.3125
01.08.2018 00:00:00.000,111.832,112.150,111.391,111.640,152689.2969
02.08.2018 00:00:00.000,111.637,111.737,111.315,111.701,148377.8125
03.08.2018 00:00:00.000,111.704,111.876,111.101,111.255,123013.4063
04.08.2018 00:00:00.000,111.255,111.255,111.255,111.255,0
05.08.2018 00:00:00.000,111.211,111.262,111.155,111.235,5590.7402
06.08.2018 00:00:00.000,111.235,111.526,111.168,111.335,127584.9063
07.08.2018 00:00:00.000,111.335,111.478,110.994,111.349,113303.2266
08.08.2018 00:00:00.000,111.348,111.438,110.837,110.909,130476.0313
09.08.2018 00:00:00.000,110.908,111.183,110.707,111.083,131083.0938
10.08.2018 00:00:00.000,111.083,111.141,110.511,110.807,171751.5313
11.08.2018 00:00:00.000,110.807,110.807,110.807,110.807,0
12.08.2018 00:00:00.000,110.425,110.747,110.425,110.630,9470.1797
13.08.2018 00:00:00.000,110.631,110.933,110.110,110.629,170481.4375
14.08.2018 00:00:00.000,110.628,111.315,110.587,111.254,151850.0469
15.08.2018 00:00:00.000,111.254,111.431,110.432,110.575,167872.625
16.08.2018 00:00:00.000,110.575,111.121,110.460,111.014,148002.625
17.08.2018 00:00:00.000,111.015,111.052,110.315,110.487,115302.7578
18.08.2018 00:00:00.000,110.487,110.487,110.487,110.487,0
19.08.2018 00:00:00.000,110.582,110.582,110.469,110.480,5507.73
20.08.2018 00:00:00.000,110.483,110.684,109.918,109.951,105028.2188
21.08.2018 00:00:00.000,109.951,110.547,109.775,110.116,116543.5938
22.08.2018 00:00:00.000,110.116,110.678,110.027,110.591,118950.3906
23.08.2018 00:00:00.000,110.589,111.405,110.550,111.365,128683.3672
24.08.2018 00:00:00.000,111.367,111.486,111.103,111.204,100647.8906
25.08.2018 00:00:00.000,111.204,111.204,111.204,111.204,0
26.08.2018 00:00:00.000,111.320,111.346,111.225,111.291,5359.0098
27.08.2018 00:00:00.000,111.291,111.341,110.936,111.135,112116.5625
28.08.2018 00:00:00.000,111.133,111.355,110.955,111.148,113501.2188
29.08.2018 00:00:00.000,111.147,111.826,111.122,111.686,117372.7266
30.08.2018 00:00:00.000,111.684,111.754,110.952,111.009,131014.1719
31.08.2018 00:00:00.000,111.010,111.135,110.684,111.065,118290.8516
01.09.2018 00:00:00.000,111.065,111.065,111.065,111.065,0
02.09.2018 00:00:00.000,111.064,111.188,111.039,111.143,8194.25
03.09.2018 00:00:00.000,111.144,111.173,110.850,111.084,92282.5078
04.09.2018 00:00:00.000,111.083,111.533,110.900,111.463,127182.5625
05.09.2018 00:00:00.000,111.464,111.758,111.400,111.450,121957.0625
06.09.2018 00:00:00.000,111.449,111.455,110.460,110.489,136519.4531
07.09.2018 00:00:00.000,110.490,111.247,110.380,110.969,138643.125
08.09.2018 00:00:00.000,110.969,110.969,110.969,110.969,0
09.09.2018 00:00:00.000,111.024,111.090,110.879,110.921,4856.9199
10.09.2018 00:00:00.000,110.919,111.247,110.851,111.139,101663.3281
11.09.2018 00:00:00.000,111.141,111.649,111.140,111.632,104064.5781
12.09.2018 00:00:00.000,111.632,111.632,111.116,111.215,120308.9375
13.09.2018 00:00:00.000,111.213,112.058,111.169,112.026,117173.4297
14.09.2018 00:00:00.000,112.030,112.168,111.753,112.054,102500.1094
15.09.2018 00:00:00.000,112.054,112.054,112.054,112.054,0
16.09.2018 00:00:00.000,112.009,112.056,111.939,111.966,4310.4502
17.09.2018 00:00:00.000,111.965,112.122,111.669,111.689,88536.1563
18.09.2018 00:00:00.000,111.689,112.389,111.663,112.282,133658
19.09.2018 00:00:00.000,112.281,112.447,112.161,112.335,119644.3516
20.09.2018 00:00:00.000,112.333,112.584,112.042,112.495,118631.3984
21.09.2018 00:00:00.000,112.496,112.873,112.463,112.539,100800
22.09.2018 00:00:00.000,112.539,112.539,112.539,112.539,0
23.09.2018 00:00:00.000,112.385,112.568,112.385,112.531,2522.75
24.09.2018 00:00:00.000,112.531,112.854,112.431,112.779,87213.4609
25.09.2018 00:00:00.000,112.779,112.997,112.741,112.982,93882.8984
26.09.2018 00:00:00.000,112.981,113.135,112.621,112.711,111504.7813
27.09.2018 00:00:00.000,112.713,113.468,112.561,113.390,105638.8984
28.09.2018 00:00:00.000,113.392,113.706,113.316,113.697,102612.0781
29.09.2018 00:00:00.000,113.697,113.697,113.697,113.697,0
30.09.2018 00:00:00.000,113.705,113.845,113.699,113.797,4973.3799
01.10.2018 00:00:00.000,113.796,114.061,113.726,113.954,104926.3203
02.10.2018 00:00:00.000,113.953,114.011,113.529,113.566,124126.1563
03.10.2018 00:00:00.000,113.566,114.549,113.520,114.510,122751.7422
04.10.2018 00:00:00.000,114.509,114.521,113.632,113.895,151865.4063
05.10.2018 00:00:00.000,113.896,114.100,113.559,113.681,131268.125
06.10.2018 00:00:00.000,113.681,113.681,113.681,113.681,0
07.10.2018 00:00:00.000,113.747,113.783,113.652,113.709,4801.5601
08.10.2018 00:00:00.000,113.709,113.941,112.821,113.122,110641.2578
09.10.2018 00:00:00.000,113.119,113.392,112.870,113.019,164783.0469
10.10.2018 00:00:00.000,113.019,113.286,112.055,112.086,186501.3594
11.10.2018 00:00:00.000,112.084,112.535,111.833,112.092,252147.2031
12.10.2018 00:00:00.000,112.075,112.496,111.880,112.157,173221.2656
13.10.2018 00:00:00.000,112.157,112.157,112.157,112.157,0
14.10.2018 00:00:00.000,112.133,112.235,112.115,112.209,6707.4702
15.10.2018 00:00:00.000,112.211,112.225,111.625,111.839,180247.0469
16.10.2018 00:00:00.000,111.841,112.395,111.808,112.344,143847.7813
17.10.2018 00:00:00.000,112.345,112.714,112.015,112.624,157425.7813
18.10.2018 00:00:00.000,112.625,112.728,111.948,112.197,164429.5
